Timestamp,Amount (INR),Sender,UPI ID,Platform,Category,Item,Receiver
6/29/2023 3:00,12490.19023,Nikhil Pandey,nikhilpandey@upi,PhonePe,Stationery,pens,Super Market Pvt Ltd
6/29/2023 4:00,12468.02385,Anjali Mishra,anjalimishra@upi,BHIM UPI,Frozen Foods,french fries,Super Market Pvt Ltd
6/29/2023 5:00,8925.106623,Rajesh Gupta,rajeshgupta@upi,Amazon Pay,Furniture,Sofa,Super Market Pvt Ltd
6/29/2023 6:00,9025.463569,Divya Nair,divyanair@upi,Amazon Pay,Groceries,Rice,Super Market Pvt Ltd
6/29/2023 7:00,12036.57665,Divya Nair,divyanair@upi,BHIM UPI,Stationery,pens,Super Market Pvt Ltd
6/29/2023 8:00,11076.15502,Nikhil Pandey,nikhilpandey@upi,Google Pay,Stationery,exam pads,Super Market Pvt Ltd
6/29/2023 9:00,9195.087189,Rajesh Gupta,rajeshgupta@upi,Paytm,Clothing,Jacket,Super Market Pvt Ltd
6/29/2023 10:00,7689.178596,Pranav Bajaj,pranavbajaj@upi,BHIM UPI,Groceries,Vegetables,Super Market Pvt Ltd
6/29/2023 11:00,12662.16827,Varun Iyer,varuniyer@upi,Google Pay,Groceries,Rice,Super Market Pvt Ltd
6/29/2023 12:00,10842.3451,Simran Kaur,simrankaur@upi,Bank UPI,Electronics,Laptop,Super Market Pvt Ltd
6/29/2023 13:00,10530.58751,Nikhil Pandey,nikhilpandey@upi,Amazon Pay,Footwear,kids footwear,Super Market Pvt Ltd
6/29/2023 14:00,12012.89662,Anjali Mishra,anjalimishra@upi,PhonePe,Frozen Foods,Tortilla,Super Market Pvt Ltd
6/29/2023 15:00,8013.998892,Sonali Bhatia,sonalibhatia@upi,Bank UPI,Footwear,socks,Super Market Pvt Ltd
6/29/2023 16:00,10844.70966,Meera Menon,meeramenon@upi,Amazon Pay,Electronics,Tablet,Super Market Pvt Ltd
6/29/2023 17:00,10904.06249,Simran Kaur,simrankaur@upi,Amazon Pay,Electronics,Laptop,Super Market Pvt Ltd
6/29/2023 18:00,9688.998945,Meera Menon,meeramenon@upi,Bank UPI,Groceries,Vegetables,Super Market Pvt Ltd
6/29/2023 19:00,11431.35263,Anjali Mishra,anjalimishra@upi,Google Pay,Footwear,socks,Super Market Pvt Ltd
6/29/2023 20:00,8733.118967,Siddharth Roy,siddharthroy@upi,BHIM UPI,Frozen Foods,Ice Cream,Super Market Pvt Ltd
6/29/2023 21:00,10160.23959,Ramesh Chandra,rameshchandra@upi,Paytm,Groceries,Wheat,Super Market Pvt Ltd
6/29/2023 22:00,9671.724395,Sonali Bhatia,sonalibhatia@upi,Paytm,Frozen Foods,Pasta,Super Market Pvt Ltd
6/29/2023 23:00,10391.82685,Arjun Malhotra,arjunmalhotra@upi,BHIM UPI,Frozen Foods,french fries,Super Market Pvt Ltd
6/30/2023 0:00,8889.551981,Arjun Malhotra,arjunmalhotra@upi,BHIM UPI,Clothing,Jeans,Super Market Pvt Ltd
6/30/2023 1:00,9630.219104,Vivek Saxena,viveksaxena@upi,PhonePe,Clothing,Jacket,Super Market Pvt Ltd
6/30/2023 2:00,12715.84576,Siddharth Roy,siddharthroy@upi,BHIM UPI,Frozen Foods,french fries,Super Market Pvt Ltd
6/30/2023 3:00,11945.72922,Rajesh Gupta,rajeshgupta@upi,PhonePe,Electronics,Tablet,Super Market Pvt Ltd
6/30/2023 4:00,9908.059857,Pranav Bajaj,pranavbajaj@upi,BHIM UPI,Footwear,reg footwear,Super Market Pvt Ltd
6/30/2023 5:00,11418.74328,Deepa Sinha,deepasinha@upi,PhonePe,Clothing,Jeans,Super Market Pvt Ltd
6/30/2023 6:00,10194.37069,Kavita Das,kavitadas@upi,BHIM UPI,Frozen Foods,french fries,Super Market Pvt Ltd
6/30/2023 7:00,12111.42549,Rajesh Gupta,rajeshgupta@upi,BHIM UPI,Footwear,reg footwear,Super Market Pvt Ltd
6/30/2023 8:00,11597.93139,Simran Kaur,simrankaur@upi,Paytm,Frozen Foods,Ice Cream,Super Market Pvt Ltd
6/30/2023 9:00,9516.600495,Anjali Mishra,anjalimishra@upi,Amazon Pay,Footwear,women shoes,Super Market Pvt Ltd
6/30/2023 10:00,8430.332624,Akhil Sharma,akhilsharma@upi,Amazon Pay,Furniture,Bed,Super Market Pvt Ltd
6/30/2023 11:00,8623.681106,Vivek Saxena,viveksaxena@upi,PhonePe,Clothing,Saree,Super Market Pvt Ltd
6/30/2023 12:00,9814.720753,Simran Kaur,simrankaur@upi,Google Pay,Clothing,Shoes,Super Market Pvt Ltd
6/30/2023 13:00,10045.03177,Meera Menon,meeramenon@upi,Bank UPI,Groceries,Fruits,Super Market Pvt Ltd
6/30/2023 14:00,11363.9683,Nikhil Pandey,nikhilpandey@upi,Paytm,Frozen Foods,Ice Cream,Super Market Pvt Ltd
6/30/2023 15:00,9059.564042,Shweta Joshi,shwetajoshi@upi,BHIM UPI,Groceries,Vegetables,Super Market Pvt Ltd
6/30/2023 16:00,9088.003207,Varun Iyer,varuniyer@upi,Paytm,Frozen Foods,french fries,Super Market Pvt Ltd
6/30/2023 17:00,11110.87991,Manoj Tiwari,manojtiwari@upi,Google Pay,Stationery,arcylic paints,Super Market Pvt Ltd
6/30/2023 18:00,8821.837962,Deepa Sinha,deepasinha@upi,Paytm,Footwear,Men shoes,Super Market Pvt Ltd
6/30/2023 19:00,10218.11895,Ramesh Chandra,rameshchandra@upi,Google Pay,Frozen Foods,Pizza,Super Market Pvt Ltd
6/30/2023 20:00,9897.322355,Pranav Bajaj,pranavbajaj@upi,Bank UPI,Electronics,Tablet,Super Market Pvt Ltd
6/30/2023 21:00,10274.18594,Divya Nair,divyanair@upi,Google Pay,Groceries,Wheat,Super Market Pvt Ltd
6/30/2023 22:00,12243.24409,Vivek Saxena,viveksaxena@upi,Google Pay,Groceries,Wheat,Super Market Pvt Ltd
6/30/2023 23:00,11738.26662,Divya Nair,divyanair@upi,Google Pay,Stationery,arcylic paints,Super Market Pvt Ltd
7/1/2023 0:00,13272.4271,Kavita Das,kavitadas@upi,Google Pay,Stationery,exam pads,Super Market Pvt Ltd
7/1/2023 1:00,9394.035673,Divya Nair,divyanair@upi,BHIM UPI,Footwear,reg footwear,Super Market Pvt Ltd
7/1/2023 2:00,9264.283183,Pranav Bajaj,pranavbajaj@upi,Paytm,Stationery,Book,Super Market Pvt Ltd
7/1/2023 3:00,9096.008543,Shweta Joshi,shwetajoshi@upi,Amazon Pay,Clothing,Saree,Super Market Pvt Ltd
7/1/2023 4:00,13240.66367,Simran Kaur,simrankaur@upi,Amazon Pay,Groceries,Wheat,Super Market Pvt Ltd
7/1/2023 5:00,8978.636947,Vivek Saxena,viveksaxena@upi,BHIM UPI,Electronics,Smartwatch,Super Market Pvt Ltd
7/1/2023 6:00,12536.41609,Rajesh Gupta,rajeshgupta@upi,PhonePe,Footwear,socks,Super Market Pvt Ltd
7/1/2023 7:00,11168.92327,Sneha Kapoor,snehakapoor@upi,Bank UPI,Clothing,Jeans,Super Market Pvt Ltd
7/1/2023 8:00,13461.23104,Akhil Sharma,akhilsharma@upi,Google Pay,Furniture,Chair,Super Market Pvt Ltd
7/1/2023 9:00,13588.79165,Ramesh Chandra,rameshchandra@upi,Paytm,Electronics,Headphones,Super Market Pvt Ltd
7/1/2023 10:00,11679.1633,Rajesh Gupta,rajeshgupta@upi,Google Pay,Stationery,pens,Super Market Pvt Ltd
7/1/2023 11:00,12647.36984,Ayesha Khan,ayeshakhan@upi,Google Pay,Frozen Foods,Pizza,Super Market Pvt Ltd
7/1/2023 12:00,14102.52565,Akhil Sharma,akhilsharma@upi,Amazon Pay,Clothing,Saree,Super Market Pvt Ltd
7/1/2023 13:00,12421.73598,Divya Nair,divyanair@upi,Google Pay,Footwear,reg footwear,Super Market Pvt Ltd
7/1/2023 14:00,13197.01769,Shweta Joshi,shwetajoshi@upi,Paytm,Frozen Foods,Pasta,Super Market Pvt Ltd
7/1/2023 15:00,11153.95066,Nikhil Pandey,nikhilpandey@upi,Paytm,Furniture,Dining Table,Super Market Pvt Ltd
7/1/2023 16:00,11840.94173,Rajesh Gupta,rajeshgupta@upi,Amazon Pay,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
7/1/2023 17:00,8937.303968,Kavita Das,kavitadas@upi,BHIM UPI,Stationery,exam pads,Super Market Pvt Ltd
7/1/2023 18:00,11733.45066,Divya Nair,divyanair@upi,Amazon Pay,Electronics,Tablet,Super Market Pvt Ltd
7/1/2023 19:00,11971.09428,Divya Nair,divyanair@upi,Amazon Pay,Groceries,Milk,Super Market Pvt Ltd
7/1/2023 20:00,9348.249213,Anjali Mishra,anjalimishra@upi,Google Pay,Groceries,Fruits,Super Market Pvt Ltd
7/1/2023 21:00,11244.86264,Siddharth Roy,siddharthroy@upi,PhonePe,Electronics,Laptop,Super Market Pvt Ltd
7/1/2023 22:00,12091.75504,Siddharth Roy,siddharthroy@upi,Bank UPI,Groceries,Fruits,Super Market Pvt Ltd
7/1/2023 23:00,14248.35063,Sonali Bhatia,sonalibhatia@upi,BHIM UPI,Footwear,women shoes,Super Market Pvt Ltd
7/2/2023 0:00,13286.73298,Ayesha Khan,ayeshakhan@upi,BHIM UPI,Electronics,Laptop,Super Market Pvt Ltd
7/2/2023 1:00,10328.45841,Arjun Malhotra,arjunmalhotra@upi,BHIM UPI,Electronics,Headphones,Super Market Pvt Ltd
7/2/2023 2:00,10730.26863,Akhil Sharma,akhilsharma@upi,Google Pay,Frozen Foods,french fries,Super Market Pvt Ltd
7/2/2023 3:00,11965.32055,Divya Nair,divyanair@upi,Amazon Pay,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
7/2/2023 4:00,13554.37276,Pranav Bajaj,pranavbajaj@upi,Bank UPI,Groceries,Rice,Super Market Pvt Ltd
7/2/2023 5:00,12518.0249,Pranav Bajaj,pranavbajaj@upi,Google Pay,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
7/2/2023 6:00,9384.55555,Vivek Saxena,viveksaxena@upi,Paytm,Electronics,Laptop,Super Market Pvt Ltd
7/2/2023 7:00,11416.85899,Ramesh Chandra,rameshchandra@upi,PhonePe,Furniture,Chair,Super Market Pvt Ltd
7/2/2023 8:00,9403.440833,Vivek Saxena,viveksaxena@upi,PhonePe,Electronics,Smartwatch,Super Market Pvt Ltd
7/2/2023 9:00,12484.46052,Pranav Bajaj,pranavbajaj@upi,Bank UPI,Groceries,Wheat,Super Market Pvt Ltd
7/2/2023 10:00,10655.84138,Anjali Mishra,anjalimishra@upi,Google Pay,Groceries,Vegetables,Super Market Pvt Ltd
7/2/2023 11:00,12708.84632,Kavita Das,kavitadas@upi,Amazon Pay,Groceries,Vegetables,Super Market Pvt Ltd
7/2/2023 12:00,13993.40645,Anjali Mishra,anjalimishra@upi,BHIM UPI,Groceries,Vegetables,Super Market Pvt Ltd
7/2/2023 13:00,11266.4211,Sonali Bhatia,sonalibhatia@upi,Bank UPI,Frozen Foods,french fries,Super Market Pvt Ltd
7/2/2023 14:00,9273.469122,Siddharth Roy,siddharthroy@upi,Bank UPI,Footwear,women shoes,Super Market Pvt Ltd
7/2/2023 15:00,11107.87933,Kavita Das,kavitadas@upi,Paytm,Frozen Foods,Tortilla,Super Market Pvt Ltd
7/2/2023 16:00,12759.06254,Pranav Bajaj,pranavbajaj@upi,Paytm,Groceries,Fruits,Super Market Pvt Ltd
7/2/2023 17:00,10107.37028,Deepa Sinha,deepasinha@upi,Bank UPI,Furniture,Chair,Super Market Pvt Ltd
7/2/2023 18:00,12810.72029,Kavita Das,kavitadas@upi,PhonePe,Electronics,Smartphone,Super Market Pvt Ltd
7/2/2023 19:00,11837.29177,Meera Menon,meeramenon@upi,Bank UPI,Clothing,Jeans,Super Market Pvt Ltd
7/2/2023 20:00,10292.79306,Sneha Kapoor,snehakapoor@upi,Amazon Pay,Clothing,Jacket,Super Market Pvt Ltd
7/2/2023 21:00,10766.55819,Manoj Tiwari,manojtiwari@upi,BHIM UPI,Footwear,women shoes,Super Market Pvt Ltd
7/2/2023 22:00,13145.94218,Rajesh Gupta,rajeshgupta@upi,PhonePe,Clothing,Saree,Super Market Pvt Ltd
7/2/2023 23:00,10587.59123,Deepa Sinha,deepasinha@upi,Amazon Pay,Groceries,Fruits,Super Market Pvt Ltd
7/3/2023 0:00,14172.69432,Ramesh Chandra,rameshchandra@upi,BHIM UPI,Clothing,Jacket,Super Market Pvt Ltd
7/3/2023 1:00,10039.0363,Shweta Joshi,shwetajoshi@upi,Google Pay,Frozen Foods,Pasta,Super Market Pvt Ltd
7/3/2023 2:00,10925.25492,Sneha Kapoor,snehakapoor@upi,Amazon Pay,Furniture,Bed,Super Market Pvt Ltd
7/3/2023 3:00,10802.91536,Arjun Malhotra,arjunmalhotra@upi,Bank UPI,Stationery,arcylic paints,Super Market Pvt Ltd
7/3/2023 4:00,13035.22946,Siddharth Roy,siddharthroy@upi,Bank UPI,Groceries,Wheat,Super Market Pvt Ltd
7/3/2023 5:00,11875.73626,Shweta Joshi,shwetajoshi@upi,Paytm,Clothing,Shirt,Super Market Pvt Ltd
7/3/2023 6:00,11010.39085,Rajesh Gupta,rajeshgupta@upi,Amazon Pay,Groceries,Wheat,Super Market Pvt Ltd
7/3/2023 7:00,12326.48185,Manoj Tiwari,manojtiwari@upi,Amazon Pay,Footwear,reg footwear,Super Market Pvt Ltd
7/3/2023 8:00,9635.163022,Rajesh Gupta,rajeshgupta@upi,Bank UPI,Furniture,Sofa,Super Market Pvt Ltd
7/3/2023 9:00,12411.32384,Kavita Das,kavitadas@upi,Bank UPI,Electronics,Smartwatch,Super Market Pvt Ltd
7/3/2023 10:00,13114.86235,Ayesha Khan,ayeshakhan@upi,Amazon Pay,Stationery,exam pads,Super Market Pvt Ltd
7/3/2023 11:00,14218.02199,Ayesha Khan,ayeshakhan@upi,BHIM UPI,Groceries,Milk,Super Market Pvt Ltd
7/3/2023 12:00,11864.30643,Varun Iyer,varuniyer@upi,BHIM UPI,Furniture,Dining Table,Super Market Pvt Ltd
7/3/2023 13:00,14452.42912,Sneha Kapoor,snehakapoor@upi,Google Pay,Footwear,socks,Super Market Pvt Ltd
7/3/2023 14:00,11727.74715,Arjun Malhotra,arjunmalhotra@upi,Google Pay,Footwear,reg footwear,Super Market Pvt Ltd
7/3/2023 15:00,12602.23079,Arjun Malhotra,arjunmalhotra@upi,BHIM UPI,Furniture,Sofa,Super Market Pvt Ltd
7/3/2023 16:00,12130.25364,Ayesha Khan,ayeshakhan@upi,BHIM UPI,Clothing,Shoes,Super Market Pvt Ltd
7/3/2023 17:00,13017.59606,Pranav Bajaj,pranavbajaj@upi,PhonePe,Furniture,Sofa,Super Market Pvt Ltd
7/3/2023 18:00,10870.77822,Rajesh Gupta,rajeshgupta@upi,Amazon Pay,Frozen Foods,french fries,Super Market Pvt Ltd
7/3/2023 19:00,12684.92915,Sonali Bhatia,sonalibhatia@upi,Amazon Pay,Clothing,Jeans,Super Market Pvt Ltd
7/3/2023 20:00,13768.06137,Ayesha Khan,ayeshakhan@upi,Paytm,Clothing,Jacket,Super Market Pvt Ltd
7/3/2023 21:00,11436.74318,Anjali Mishra,anjalimishra@upi,BHIM UPI,Furniture,Chair,Super Market Pvt Ltd
7/3/2023 22:00,13838.01919,Shweta Joshi,shwetajoshi@upi,BHIM UPI,Footwear,Men shoes,Super Market Pvt Ltd
7/3/2023 23:00,11219.82549,Varun Iyer,varuniyer@upi,Google Pay,Electronics,Laptop,Super Market Pvt Ltd
7/4/2023 0:00,11385.77584,Sonali Bhatia,sonalibhatia@upi,Bank UPI,Electronics,Laptop,Super Market Pvt Ltd
7/4/2023 1:00,13337.17464,Sonali Bhatia,sonalibhatia@upi,Google Pay,Furniture,Wardrobe,Super Market Pvt Ltd
7/4/2023 2:00,13386.73734,Simran Kaur,simrankaur@upi,Bank UPI,Groceries,Rice,Super Market Pvt Ltd
7/4/2023 3:00,9895.278055,Manoj Tiwari,manojtiwari@upi,Amazon Pay,Furniture,Wardrobe,Super Market Pvt Ltd
7/4/2023 4:00,11274.85404,Sonali Bhatia,sonalibhatia@upi,Amazon Pay,Electronics,Smartwatch,Super Market Pvt Ltd
7/4/2023 5:00,11453.94272,Sonali Bhatia,sonalibhatia@upi,Bank UPI,Stationery,exam pads,Super Market Pvt Ltd
7/4/2023 6:00,13668.50569,Manoj Tiwari,manojtiwari@upi,BHIM UPI,Furniture,Sofa,Super Market Pvt Ltd
7/4/2023 7:00,13115.41674,Meera Menon,meeramenon@upi,Amazon Pay,Stationery,exam pads,Super Market Pvt Ltd
7/4/2023 8:00,11731.96761,Siddharth Roy,siddharthroy@upi,BHIM UPI,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
7/4/2023 9:00,15027.70775,Varun Iyer,varuniyer@upi,Paytm,Frozen Foods,french fries,Super Market Pvt Ltd
7/4/2023 10:00,12803.91481,Varun Iyer,varuniyer@upi,Paytm,Stationery,exam pads,Super Market Pvt Ltd
7/4/2023 11:00,11737.65799,Varun Iyer,varuniyer@upi,PhonePe,Footwear,Men shoes,Super Market Pvt Ltd
7/4/2023 12:00,13065.03647,Kavita Das,kavitadas@upi,Google Pay,Electronics,Headphones,Super Market Pvt Ltd
7/4/2023 13:00,12731.02167,Divya Nair,divyanair@upi,PhonePe,Electronics,Smartwatch,Super Market Pvt Ltd
7/4/2023 14:00,10709.07925,Anjali Mishra,anjalimishra@upi,Paytm,Electronics,Headphones,Super Market Pvt Ltd
7/4/2023 15:00,12246.0944,Ramesh Chandra,rameshchandra@upi,Amazon Pay,Footwear,kids footwear,Super Market Pvt Ltd
7/4/2023 16:00,14307.6197,Manoj Tiwari,manojtiwari@upi,Google Pay,Electronics,Smartphone,Super Market Pvt Ltd
7/4/2023 17:00,10437.74221,Anjali Mishra,anjalimishra@upi,Google Pay,Groceries,Milk,Super Market Pvt Ltd
7/4/2023 18:00,13831.11034,Siddharth Roy,siddharthroy@upi,PhonePe,Electronics,Smartwatch,Super Market Pvt Ltd
7/4/2023 19:00,11824.5209,Anjali Mishra,anjalimishra@upi,Google Pay,Furniture,Chair,Super Market Pvt Ltd
7/4/2023 20:00,14662.94785,Ramesh Chandra,rameshchandra@upi,Paytm,Groceries,Rice,Super Market Pvt Ltd
7/4/2023 21:00,14506.41874,Arjun Malhotra,arjunmalhotra@upi,Amazon Pay,Clothing,Shoes,Super Market Pvt Ltd
7/4/2023 22:00,15062.03934,Simran Kaur,simrankaur@upi,PhonePe,Electronics,Headphones,Super Market Pvt Ltd
7/4/2023 23:00,10740.05988,Anjali Mishra,anjalimishra@upi,Amazon Pay,Frozen Foods,Pasta,Super Market Pvt Ltd
7/5/2023 0:00,10615.17593,Ayesha Khan,ayeshakhan@upi,Bank UPI,Clothing,Shoes,Super Market Pvt Ltd
7/5/2023 1:00,11093.40764,Pranav Bajaj,pranavbajaj@upi,PhonePe,Clothing,Jeans,Super Market Pvt Ltd
7/5/2023 2:00,11685.36162,Shweta Joshi,shwetajoshi@upi,Bank UPI,Footwear,women shoes,Super Market Pvt Ltd
7/5/2023 3:00,12412.67289,Divya Nair,divyanair@upi,BHIM UPI,Furniture,Wardrobe,Super Market Pvt Ltd
7/5/2023 4:00,14539.62823,Kavita Das,kavitadas@upi,Google Pay,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
7/5/2023 5:00,12927.93767,Deepa Sinha,deepasinha@upi,BHIM UPI,Furniture,Sofa,Super Market Pvt Ltd
7/5/2023 6:00,10960.45502,Shweta Joshi,shwetajoshi@upi,Bank UPI,Clothing,Jacket,Super Market Pvt Ltd
7/5/2023 7:00,13144.53039,Meera Menon,meeramenon@upi,Google Pay,Footwear,reg footwear,Super Market Pvt Ltd
7/5/2023 8:00,11568.67624,Divya Nair,divyanair@upi,BHIM UPI,Groceries,Vegetables,Super Market Pvt Ltd
7/5/2023 9:00,11821.82086,Sneha Kapoor,snehakapoor@upi,Amazon Pay,Frozen Foods,Ice Cream,Super Market Pvt Ltd
7/5/2023 10:00,14770.50657,Nikhil Pandey,nikhilpandey@upi,Paytm,Electronics,Tablet,Super Market Pvt Ltd
7/5/2023 11:00,12709.43884,Siddharth Roy,siddharthroy@upi,PhonePe,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
7/5/2023 12:00,10922.68093,Nikhil Pandey,nikhilpandey@upi,Google Pay,Groceries,Wheat,Super Market Pvt Ltd
7/5/2023 13:00,15916.12198,Rajesh Gupta,rajeshgupta@upi,PhonePe,Electronics,Headphones,Super Market Pvt Ltd
7/5/2023 14:00,12421.12957,Vivek Saxena,viveksaxena@upi,Paytm,Clothing,Shirt,Super Market Pvt Ltd
7/5/2023 15:00,10215.02674,Manoj Tiwari,manojtiwari@upi,BHIM UPI,Footwear,socks,Super Market Pvt Ltd
7/5/2023 16:00,12165.47489,Pranav Bajaj,pranavbajaj@upi,Amazon Pay,Frozen Foods,french fries,Super Market Pvt Ltd
7/5/2023 17:00,13309.03324,Ramesh Chandra,rameshchandra@upi,Bank UPI,Footwear,socks,Super Market Pvt Ltd
7/5/2023 18:00,14439.73174,Manoj Tiwari,manojtiwari@upi,PhonePe,Stationery,exam pads,Super Market Pvt Ltd
7/5/2023 19:00,11485.12267,Divya Nair,divyanair@upi,Bank UPI,Stationery,arcylic paints,Super Market Pvt Ltd
7/5/2023 20:00,14667.53141,Shweta Joshi,shwetajoshi@upi,BHIM UPI,Furniture,Chair,Super Market Pvt Ltd
7/5/2023 21:00,11842.08277,Manoj Tiwari,manojtiwari@upi,Bank UPI,Stationery,Book,Super Market Pvt Ltd
7/5/2023 22:00,14013.14341,Sonali Bhatia,sonalibhatia@upi,Google Pay,Furniture,Bed,Super Market Pvt Ltd
7/5/2023 23:00,15130.02335,Deepa Sinha,deepasinha@upi,PhonePe,Groceries,Wheat,Super Market Pvt Ltd
7/6/2023 0:00,14322.94226,Kavita Das,kavitadas@upi,PhonePe,Stationery,pens,Super Market Pvt Ltd
7/6/2023 1:00,14210.51674,Akhil Sharma,akhilsharma@upi,Google Pay,Furniture,Sofa,Super Market Pvt Ltd
7/6/2023 2:00,14254.56198,Sneha Kapoor,snehakapoor@upi,Paytm,Electronics,Headphones,Super Market Pvt Ltd
7/6/2023 3:00,12553.63122,Arjun Malhotra,arjunmalhotra@upi,BHIM UPI,Footwear,kids footwear,Super Market Pvt Ltd
7/6/2023 4:00,11440.86625,Ramesh Chandra,rameshchandra@upi,Bank UPI,Footwear,socks,Super Market Pvt Ltd
7/6/2023 5:00,13984.97082,Shweta Joshi,shwetajoshi@upi,Bank UPI,Clothing,Shoes,Super Market Pvt Ltd
7/6/2023 6:00,13420.07309,Shweta Joshi,shwetajoshi@upi,PhonePe,Clothing,Jacket,Super Market Pvt Ltd
7/6/2023 7:00,11537.90996,Ramesh Chandra,rameshchandra@upi,BHIM UPI,Stationery,arcylic paints,Super Market Pvt Ltd
7/6/2023 8:00,13296.6041,Divya Nair,divyanair@upi,Bank UPI,Stationery,arcylic paints,Super Market Pvt Ltd
7/6/2023 9:00,11343.1468,Arjun Malhotra,arjunmalhotra@upi,Amazon Pay,Groceries,Fruits,Super Market Pvt Ltd
7/6/2023 10:00,11734.98288,Nikhil Pandey,nikhilpandey@upi,BHIM UPI,Frozen Foods,Pizza,Super Market Pvt Ltd
7/6/2023 11:00,15408.79896,Pranav Bajaj,pranavbajaj@upi,BHIM UPI,Clothing,Shoes,Super Market Pvt Ltd
7/6/2023 12:00,12459.49965,Simran Kaur,simrankaur@upi,Bank UPI,Electronics,Headphones,Super Market Pvt Ltd
7/6/2023 13:00,14476.87234,Rajesh Gupta,rajeshgupta@upi,Google Pay,Frozen Foods,Pasta,Super Market Pvt Ltd
7/6/2023 14:00,13277.70211,Arjun Malhotra,arjunmalhotra@upi,Bank UPI,Furniture,Chair,Super Market Pvt Ltd
7/6/2023 15:00,13559.05523,Deepa Sinha,deepasinha@upi,BHIM UPI,Furniture,Chair,Super Market Pvt Ltd
7/6/2023 16:00,13334.62224,Sonali Bhatia,sonalibhatia@upi,Bank UPI,Groceries,Milk,Super Market Pvt Ltd
7/6/2023 17:00,15143.63307,Rajesh Gupta,rajeshgupta@upi,Bank UPI,Furniture,Bed,Super Market Pvt Ltd
7/6/2023 18:00,14531.25356,Manoj Tiwari,manojtiwari@upi,Paytm,Footwear,Men shoes,Super Market Pvt Ltd
7/6/2023 19:00,14060.12567,Manoj Tiwari,manojtiwari@upi,BHIM UPI,Furniture,Wardrobe,Super Market Pvt Ltd
7/6/2023 20:00,11536.90357,Kavita Das,kavitadas@upi,Amazon Pay,Clothing,Saree,Super Market Pvt Ltd
7/6/2023 21:00,14804.88885,Shweta Joshi,shwetajoshi@upi,Bank UPI,Footwear,kids footwear,Super Market Pvt Ltd
7/6/2023 22:00,15099.18007,Siddharth Roy,siddharthroy@upi,BHIM UPI,Clothing,Saree,Super Market Pvt Ltd
7/6/2023 23:00,13647.0088,Pranav Bajaj,pranavbajaj@upi,Bank UPI,Frozen Foods,Ice Cream,Super Market Pvt Ltd
7/7/2023 0:00,10354.38557,Pranav Bajaj,pranavbajaj@upi,Google Pay,Clothing,Shirt,Super Market Pvt Ltd
7/7/2023 1:00,13796.60039,Anjali Mishra,anjalimishra@upi,Amazon Pay,Groceries,Vegetables,Super Market Pvt Ltd
7/7/2023 2:00,11985.7353,Shweta Joshi,shwetajoshi@upi,Google Pay,Frozen Foods,french fries,Super Market Pvt Ltd
7/7/2023 3:00,13031.01062,Manoj Tiwari,manojtiwari@upi,Bank UPI,Groceries,Fruits,Super Market Pvt Ltd
7/7/2023 4:00,10854.73494,Shweta Joshi,shwetajoshi@upi,Paytm,Footwear,socks,Super Market Pvt Ltd
7/7/2023 5:00,11724.35492,Nikhil Pandey,nikhilpandey@upi,Paytm,Frozen Foods,french fries,Super Market Pvt Ltd
7/7/2023 6:00,13428.64032,Arjun Malhotra,arjunmalhotra@upi,Google Pay,Furniture,Dining Table,Super Market Pvt Ltd
7/7/2023 7:00,13621.56446,Manoj Tiwari,manojtiwari@upi,Paytm,Stationery,arcylic paints,Super Market Pvt Ltd
7/7/2023 8:00,11344.1954,Varun Iyer,varuniyer@upi,Bank UPI,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
7/7/2023 9:00,12092.76194,Meera Menon,meeramenon@upi,Google Pay,Electronics,Headphones,Super Market Pvt Ltd
7/7/2023 10:00,11353.71652,Siddharth Roy,siddharthroy@upi,PhonePe,Furniture,Sofa,Super Market Pvt Ltd
7/7/2023 11:00,13610.61663,Siddharth Roy,siddharthroy@upi,BHIM UPI,Footwear,reg footwear,Super Market Pvt Ltd
7/7/2023 12:00,14616.06247,Ayesha Khan,ayeshakhan@upi,PhonePe,Electronics,Laptop,Super Market Pvt Ltd
7/7/2023 13:00,11572.40154,Simran Kaur,simrankaur@upi,Paytm,Clothing,Saree,Super Market Pvt Ltd
7/7/2023 14:00,12945.50848,Arjun Malhotra,arjunmalhotra@upi,Google Pay,Clothing,Shoes,Super Market Pvt Ltd
7/7/2023 15:00,13700.58652,Deepa Sinha,deepasinha@upi,Google Pay,Electronics,Headphones,Super Market Pvt Ltd
7/7/2023 16:00,12800.90015,Meera Menon,meeramenon@upi,Bank UPI,Clothing,Jacket,Super Market Pvt Ltd
7/7/2023 17:00,10466.87881,Akhil Sharma,akhilsharma@upi,Google Pay,Furniture,Chair,Super Market Pvt Ltd
7/7/2023 18:00,11606.46764,Kavita Das,kavitadas@upi,Google Pay,Groceries,Milk,Super Market Pvt Ltd
